chapter_no,word,word_count
1,down,21
1,the,92
1,rabbit,9
1,hole,4
1,alice,27
1,was,53
1,beginning,1
1,to,75
1,get,7
1,very,23
1,tired,2
1,of,43
1,sitting,1
1,by,6
1,her,25
1,sister,2
1,on,15
1,bank,1
1,and,65
1,having,3
1,nothing,7
1,do,9
1,once,4
1,or,12
1,twice,1
1,she,79
1,had,20
1,peeped,1
1,into,9
1,book,4
1,reading,1
1,but,21
1,it,59
1,no,11
1,pictures,3
1,conversations,2
1,in,26
1,what,10
1,is,6
1,use,5
1,a,52
1,thought,8
1,without,2
1,so,14
1,considering,2
1,own,2
1,mind,2
1,as,14
1,well,6
1,could,8
1,for,21
1,hot,3
1,day,1
1,made,2
1,feel,2
1,sleepy,2
1,stupid,2
1,whether,2
1,pleasure,1
1,making,1
1,daisy,1
1,chain,1
1,would,7
1,be,13
1,worth,1
1,trouble,1
1,getting,3
1,up,12
1,picking,1
1,daisies,1
1,when,10
1,suddenly,5
1,white,2
1,with,11
1,pink,1
1,eyes,2
1,ran,2
1,close,2
1,her.,1
1,there,10
1,remarkable,1
1,that,25
1,nor,1
1,did,3
1,think,11
1,much,6
1,out,13
1,way,12
1,hear,2
1,say,5
1,itself,1
1,oh,4
1,dear,3
1,i,29
1,shall,5
1,late,2
1,over,2
1,afterwards,1
1,occurred,1
1,ought,1
1,have,2
1,wondered,1
1,at,11
1,this,13
1,time,8
1,all,10
1,seemed,3
1,quite,4
1,natural,1
1,actually,1
1,took,2
1,watch,2
1,its,4
1,waistcoat,2
1,pocket,2
1,looked,4
1,then,5
1,hurried,1
1,started,1
1,feet,2
1,flashed,1
1,across,2
1,never,5
1,before,5
1,seen,3
1,either,6
1,take,1
1,burning,1
1,curiosity,1
1,field,1
1,after,5
1,fortunately,1
1,just,3
1,see,10
1,pop,1
1,large,3
1,under,3
1,hedge.,1
1,another,3
1,moment,4
1,went,7
1,how,9
1,world,1
1,again.,4
1,straight,1
1,like,11
1,tunnel,1
1,some,1
1,dipped,1
1,not,16
1,about,8
1,stopping,1
1,herself,13
1,found,7
1,falling,2
1,deep,2
1,well.,1
1,fell,4
1,slowly,1
1,plenty,1
1,look,3
1,wonder,6
1,going,6
1,happen,2
1,next.,1
1,first,4
1,tried,5
1,make,2
1,coming,1
1,too,5
1,dark,3
1,anything,2
1,sides,1
1,noticed,2
1,they,4
1,were,8
1,filled,1
1,cupboards,2
1,shelves,2
1,here,4
1,saw,1
1,maps,1
1,hung,1
1,upon,4
1,pegs.,1
1,jar,2
1,from,3
1,one,9
1,passed,1
1,labelled,1
1,orange,1
1,marmalade,1
1,great,2
1,disappointment,1
1,empty,1
1,drop,1
1,fear,1
1,killing,1
1,somebody,1
1,underneath,1
1,managed,1
1,put,2
1,past,1
1,it.,3
1,such,3
1,fall,4
1,tumbling,1
1,stairs,1
1,brave,1
1,theyll,2
1,me,12
1,home,1
1,why,2
1,wouldnt,1
1,even,3
1,if,10
1,off,5
1,top,2
1,house,1
1,which,9
1,likely,1
1,true.,1
1,down.,2
1,come,3
1,an,2
1,end,2
1,many,2
1,miles,2
1,ive,2
1,fallen,1
1,said,8
1,aloud.,1
1,must,2
1,somewhere,1
1,near,1
1,centre,1
1,earth.,1
1,let,1
1,four,1
1,thousand,1
1,you,18
1,learnt,1
1,several,2
1,things,5
1,sort,3
1,lessons,1
1,schoolroom,1
1,though,2
1,good,3
1,opportunity,1
1,showing,1
1,knowledge,1
1,listen,1
1,still,2
1,practice,1
1,yes,1
1,thats,2
1,right,4
1,distancebut,1
1,latitude,2
1,longitude,2
1,got,4
1,idea,1
1,nice,3
1,grand,1
1,words,3
1,say.,1
1,presently,1
1,began,3
1,through,6
1,earth,1
1,funny,1
1,itll,2
1,seem,1
1,among,2
1,people,3
1,walk,1
1,their,2
1,heads,1
1,downward,1
1,antipathies,1
1,rather,3
1,glad,1
1,listening,1
1,didnt,2
1,sound,1
1,word,1
1,ask,2
1,them,2
1,name,1
1,country,1
1,know.,2
1,please,1
1,maam,1
1,new,1
1,zealand,1
1,australia,1
1,curtsey,1
1,spokefancy,1
1,curtseying,1
1,youre,1
1,air,2
1,manage,1
1,ignorant,1
1,little,15
1,girl,1
1,shell,1
1,asking,1
1,perhaps,1
1,written,1
1,somewhere.,1
1,else,1
1,soon,4
1,talking,1
1,dinahll,1
1,miss,1
1,night,1
1,should,2
1,dinah,4
1,cat.,1
1,hope,1
1,remember,3
1,saucer,1
1,milk,1
1,tea,1
1,time.,1
1,my,5
1,wish,2
1,are,1
1,mice,1
1,im,1
1,afraid,1
1,might,4
1,catch,1
1,bat,2
1,mouse,1
1,cats,4
1,eat,7
1,bats,4
1,saying,2
1,dreamy,1
1,sometimes,2
1,couldnt,1
1,answer,1
1,question,1
1,matter,1
1,felt,2
1,dozing,1
1,begun,2
1,dream,1
1,walking,1
1,hand,3
1,earnestly,1
1,now,4
1,tell,1
1,truth,1
1,ever,4
1,thump,2
1,came,3
1,heap,1
1,sticks,1
1,dry,1
1,leaves,1
1,over.,1
1,bit,2
1,hurt,1
1,jumped,1
1,overhead,1
1,long,3
1,passage,3
1,sight,1
1,hurrying,1
1,lost,1
1,away,1
1,wind,1
1,turned,2
1,corner,2
1,ears,2
1,whiskers,1
1,behind,2
1,longer,1
1,low,2
1,hall,4
1,lit,1
1,row,1
1,lamps,1
1,hanging,1
1,roof.,1
1,doors,2
1,round,3
1,locked,1
1,been,1
1,side,1
1,other,2
1,trying,3
1,every,1
1,door,7
1,walked,1
1,sadly,1
1,middle,1
1,wondering,1
1,three,1
1,legged,1
1,table,5
1,solid,1
1,glass,3
1,except,1
1,tiny,1
1,golden,3
1,key,6
1,alices,1
1,belong,1
1,alas,2
1,locks,1
1,small,3
1,any,4
1,rate,2
1,open,1
1,them.,1
1,however,3
1,second,1
1,curtain,1
1,fifteen,1
1,inches,2
1,high,2
1,lock,1
1,delight,1
1,fitted,1
1,opened,2
1,led,1
1,larger,2
1,than,1
1,rat,1
1,knelt,1
1,along,1
1,loveliest,1
1,garden,3
1,saw.,1
1,longed,1
1,wander,1
1,those,2
1,beds,1
1,bright,1
1,flowers,1
1,cool,1
1,fountains,1
1,head,3
1,doorway,1
1,go,2
1,poor,4
1,shoulders.,1
1,shut,1
1,telescope,1
1,only,2
1,knew,1
1,begin.,1
1,happened,2
1,lately,1
1,few,2
1,indeed,2
1,really,1
1,impossible.,1
1,waiting,1
1,back,2
1,half,1
1,hoping,1
1,find,2
1,rules,2
1,shutting,2
1,telescopes,1
1,bottle,4
1,certainly,1
1,neck,1
1,paper,1
1,label,1
1,drink,3
1,beautifully,2
1,printed,1
1,letters.,1
1,wise,1
1,hurry.,1
1,ill,3
1,marked,4
1,poison,3
1,read,1
1,histories,1
1,children,1
1,who,1
1,burnt,1
1,eaten,1
1,wild,1
1,beasts,1
1,unpleasant,1
1,because,1
1,simple,1
1,friends,1
1,taught,1
1,red,1
1,poker,1
1,will,1
1,burn,1
1,hold,1
1,cut,1
1,your,1
1,finger,1
1,deeply,1
1,knife,1
1,usually,1
1,bleeds,1
1,forgotten,2
1,almost,1
1,certain,1
1,disagree,1
1,sooner,1
1,later.,1
1,ventured,1
1,taste,1
1,finding,2
1,fact,1
1,mixed,1
1,flavour,1
1,cherry,1
1,tart,1
1,custard,1
1,pine,1
1,apple,1
1,roast,1
1,turkey,1
1,toffee,1
1,buttered,1
1,toast,1
1,finished,2
1,off.,1
1,curious,2
1,feeling,1
1,telescope.,1
1,ten,1
1,face,1
1,brightened,1
1,size,2
1,lovely,1
1,garden.,1
1,waited,1
1,minutes,1
1,shrink,1
1,further,1
1,nervous,1
1,know,1
1,altogether,1
1,candle.,1
1,fancy,1
1,flame,1
1,candle,2
1,blown,1
1,thing.,1
1,while,1
1,more,1
1,decided,1
1,possibly,1
1,reach,2
1,plainly,1
1,best,1
1,climb,1
1,legs,1
1,slippery,1
1,thing,1
1,sat,1
1,cried.,1
1,theres,2
1,crying,1
1,sharply,1
1,advise,1
1,leave,1
1,minute,1
1,generally,2
1,gave,1
1,advice,1
1,seldom,1
1,followed,1
1,scolded,1
1,severely,1
1,bring,1
1,tears,1
1,remembered,1
1,box,2
1,cheated,1
1,game,1
1,croquet,1
1,playing,1
1,against,1
1,child,1
1,fond,1
1,pretending,1
1,two,2
1,people.,1
1,pretend,1
1,hardly,1
1,enough,1
1,left,1
1,respectable,1
1,person,1
1,eye,1
1,lying,1
1,cake,2
1,currants.,1
1,makes,2
1,grow,2
1,can,2
1,smaller,1
1,creep,1
1,dont,1
1,care,1
1,happens,2
1,ate,1
1,anxiously,1
1,holding,1
1,growing,1
1,surprised,1
1,remained,1
1,same,1
1,sure,1
1,eats,1
1,expecting,1
1,dull,1
1,life,1
1,common,1
1,way.,1
1,set,1
1,work,1
1,cake.,1
2,the,94
2,pool,8
2,of,34
2,tears,6
2,curiouser,2
2,and,79
2,cried,8
2,alice,24
2,she,67
2,was,35
2,so,15
2,much,3
2,surprised,2
2,that,24
2,for,16
2,moment,3
2,quite,5
2,forgot,2
2,how,13
2,to,59
2,speak,2
2,good,3
2,english,3
2,now,8
2,im,13
2,opening,1
2,out,9
2,like,9
2,largest,1
2,telescope,1
2,ever,4
2,bye,1
2,feet,8
2,when,6
2,looked,3
2,down,11
2,at,9
2,her,27
2,they,6
2,seemed,3
2,be,18
2,almost,2
2,sight,1
2,were,5
2,getting,2
2,far,2
2,off,4
2,.,2
2,oh,9
2,my,4
2,poor,5
2,little,17
2,i,48
2,wonder,2
2,who,4
2,will,3
2,put,3
2,on,17
2,your,3
2,shoes,1
2,stockings,1
2,you,23
2,dears,1
2,sure,5
2,shant,1
2,able,1
2,shall,5
2,a,47
2,great,5
2,deal,2
2,too,2
2,trouble,1
2,myself,1
2,about,11
2,must,9
2,manage,2
2,best,1
2,way,9
2,can,5
2,but,10
2,kind,1
2,them,5
2,thought,8
2,or,3
2,perhaps,3
2,wont,5
2,walk,1
2,want,1
2,go,9
2,let,5
2,me,6
2,see,6
2,ill,7
2,give,1
2,new,1
2,pair,2
2,boots,1
2,every,2
2,christmas.,1
2,went,8
2,planning,1
2,herself,6
2,would,5
2,it.,2
2,by,5
2,carrier,1
2,funny,1
2,itll,4
2,seem,1
2,sending,1
2,presents,1
2,ones,1
2,own,2
2,odd,1
2,directions,1
2,look,3
2,alices,2
2,right,3
2,foot,2
2,esq.,1
2,hearthrug,1
2,near,3
2,fender,1
2,with,16
2,love,1
2,dear,10
2,what,3
2,nonsense,1
2,talking,2
2,just,4
2,then,7
2,head,1
2,struck,1
2,against,1
2,roof,1
2,hall,2
2,in,35
2,fact,1
2,more,3
2,than,3
2,nine,2
2,high,3
2,once,2
2,took,2
2,up,10
2,golden,3
2,key,2
2,hurried,1
2,garden,3
2,door.,1
2,it,28
2,as,23
2,could,7
2,do,5
2,lying,2
2,one,7
2,side,1
2,through,2
2,into,4
2,eye,1
2,get,3
2,hopeless,1
2,sat,1
2,began,6
2,cry,1
2,again.,2
2,ought,1
2,ashamed,1
2,yourself,1
2,said,12
2,girl,1
2,might,1
2,well,2
2,say,3
2,this,12
2,crying,1
2,stop,1
2,tell,3
2,all,17
2,same,5
2,shedding,1
2,gallons,1
2,until,1
2,there,3
2,large,2
2,round,2
2,four,4
2,inches,1
2,deep,1
2,reaching,1
2,half,3
2,hall.,1
2,after,3
2,time,5
2,heard,3
2,pattering,1
2,distance,1
2,hastily,3
2,dried,1
2,eyes,3
2,coming.,1
2,white,4
2,rabbit,3
2,returning,1
2,splendidly,1
2,dressed,1
2,kid,3
2,gloves,4
2,hand,1
2,fan,4
2,other,2
2,he,6
2,came,3
2,trotting,1
2,along,1
2,hurry,2
2,muttering,1
2,himself,1
2,duchess,2
2,savage,1
2,if,15
2,ive,4
2,kept,2
2,waiting,1
2,felt,2
2,desperate,1
2,ready,1
2,ask,1
2,help,1
2,any,5
2,low,3
2,timid,1
2,voice,3
2,please,1
2,sir,1
2,started,1
2,violently,1
2,dropped,2
2,skurried,1
2,away,3
2,darkness,1
2,hard,2
2,go.,1
2,very,7
2,hot,1
2,fanning,1
2,queer,3
2,everything,3
2,is,14
2,day,1
2,yesterday,1
2,things,6
2,usual.,1
2,been,4
2,changed,3
2,night,1
2,think,4
2,got,2
2,morning,1
2,remember,2
2,feeling,1
2,different.,1
2,not,8
2,next,2
2,question,1
2,world,1
2,am,4
2,ah,1
2,thats,2
2,puzzle,1
2,thinking,1
2,over,4
2,children,2
2,knew,1
2,age,1
2,have,5
2,them.,1
2,ada,1
2,hair,2
2,goes,1
2,such,9
2,long,3
2,ringlets,2
2,mine,1
2,doesnt,3
2,cant,2
2,mabel,4
2,know,5
2,sorts,2
2,knows,1
2,besides,1
2,shes,2
2,andoh,2
2,puzzling,1
2,try,3
2,used,2
2,know.,1
2,times,3
2,five,1
2,twelve,1
2,six,1
2,thirteen,1
2,seven,1
2,isoh,1
2,never,4
2,twenty,1
2,rate,2
2,however,3
2,multiplication,1
2,table,3
2,signify,1
2,lets,1
2,geography.,1
2,london,1
2,capital,3
2,paris,2
2,rome,1
2,romeno,1
2,wrong,1
2,certain,2
2,doth,2
2,crossed,1
2,hands,2
2,lap,1
2,saying,2
2,lessons,2
2,repeat,1
2,sounded,1
2,hoarse,1
2,strange,1
2,words,3
2,did,2
2,come,6
2,crocodile,1
2,improve,1
2,his,3
2,shining,1
2,tail,1
2,pour,1
2,waters,1
2,nile,1
2,scale,1
2,cheerfully,1
2,seems,1
2,grin,1
2,neatly,1
2,spread,1
2,claws,1
2,welcome,1
2,fishes,1
2,gently,1
2,smiling,1
2,jaws,1
2,those,1
2,are,3
2,filled,1
2,again,8
2,live,1
2,poky,1
2,house,2
2,no,5
2,toys,1
2,play,1
2,many,1
2,learn,1
2,made,3
2,mind,1
2,stay,2
2,here,5
2,use,2
2,their,3
2,putting,1
2,heads,2
2,only,3
2,first,4
2,being,3
2,person,1
2,till,1
2,somebody,1
2,elsebut,1
2,sudden,3
2,burst,1
2,wish,3
2,tired,2
2,alone,1
2,had,11
2,rabbits,1
2,while,1
2,talking.,1
2,done,2
2,thought.,1
2,growing,1
2,small,3
2,measure,1
2,found,2
2,nearly,1
2,guess,1
2,two,1
2,going,1
2,shrinking,2
2,rapidly,1
2,soon,3
2,cause,1
2,holding,1
2,avoid,1
2,altogether.,1
2,narrow,1
2,escape,1
2,frightened,1
2,change,2
2,glad,1
2,find,3
2,still,1
2,existence,1
2,ran,1
2,speed,1
2,back,4
2,door,2
2,alas,1
2,shut,1
2,glass,1
2,before,3
2,worse,1
2,child,1
2,declare,1
2,its,7
2,bad,1
2,these,1
2,slipped,2
2,another,1
2,splash,1
2,chin,1
2,salt,1
2,water.,1
2,idea,1
2,somehow,1
2,fallen,2
2,sea,2
2,case,1
2,railway,2
2,herself.,2
2,seaside,1
2,life,1
2,general,1
2,conclusion,1
2,wherever,1
2,coast,1
2,number,1
2,bathing,1
2,machines,1
2,some,1
2,digging,1
2,sand,1
2,wooden,1
2,spades,1
2,row,1
2,lodging,1
2,houses,1
2,behind,1
2,station.,1
2,which,2
2,wept,1
2,high.,1
2,hadnt,1
2,swam,5
2,trying,1
2,out.,1
2,punished,1
2,suppose,1
2,drowned,1
2,thing,4
2,day.,1
2,something,1
2,splashing,1
2,nearer,1
2,make,1
2,walrus,1
2,hippopotamus,1
2,remembered,2
2,mouse,16
2,should,2
2,likely,1
2,talk,4
2,theres,1
2,harm,1
2,trying.,1
2,o,3
2,swimming,2
2,speaking,1
2,having,1
2,seen,1
2,brothers,1
2,latin,1
2,grammar,1
2,mouseof,1
2,mouseto,1
2,mousea,1
2,mouseo,1
2,rather,2
2,inquisitively,1
2,wink,1
2,nothing.,1
2,understand,2
2,daresay,1
2,french,2
2,william,1
2,conqueror.,1
2,knowledge,1
2,history,2
2,clear,1
2,notion,1
2,ago,1
2,anything,1
2,happened.,1
2,est,1
2,ma,1
2,chatte,1
2,sentence,1
2,lesson,1
2,book.,1
2,gave,1
2,leap,1
2,water,1
2,quiver,1
2,fright.,1
2,beg,3
2,pardon,2
2,afraid,2
2,hurt,1
2,animals,2
2,feelings.,1
2,didnt,1
2,cats.,1
2,cats,6
2,shrill,1
2,passionate,1
2,voice.,1
2,soothing,1
2,tone,2
2,dont,3
2,angry,1
2,yet,1
2,show,2
2,our,3
2,cat,1
2,dinah,1
2,youd,2
2,take,1
2,fancy,1
2,her.,1
2,quiet,1
2,lazily,1
2,sits,1
2,purring,1
2,nicely,1
2,fire,1
2,licking,1
2,paws,1
2,washing,1
2,faceand,1
2,nice,2
2,soft,1
2,nurseand,1
2,catching,1
2,miceoh,1
2,bristling,1
2,really,1
2,offended.,1
2,we,3
2,not.,1
2,indeed,2
2,trembling,2
2,end,1
2,tail.,1
2,subject,2
2,family,1
2,always,1
2,hated,1
2,nasty,1
2,vulgar,1
2,hear,1
2,name,1
2,conversation.,1
2,youare,1
2,fondofof,1
2,dogs,2
2,answer,1
2,eagerly,1
2,dog,1
2,bright,1
2,eyed,1
2,terrier,1
2,curly,1
2,brown,1
2,fetch,1
2,throw,1
2,sit,1
2,dinner,1
2,thingsi,1
2,themand,1
2,belongs,1
2,farmer,1
2,says,2
2,useful,1
2,worth,1
2,hundred,1
2,pounds,1
2,kills,1
2,rats,1
2,sorrowful,1
2,offended,1
2,from,1
2,making,1
2,commotion,1
2,went.,1
2,called,1
2,softly,1
2,either,1
2,turned,1
2,slowly,1
2,face,1
2,pale,1
2,passion,1
2,us,1
2,shore,1
2,youll,1
2,why,1
2,hate,1
2,dogs.,1
2,crowded,1
2,birds,1
2,duck,1
2,dodo,1
2,lory,1
2,an,1
2,eaglet,1
2,several,1
2,curious,1
2,creatures.,1
2,led,1
2,whole,1
2,party,1
2,shore.,1
3,a,48
3,caucus,3
3,race,5
3,and,65
3,long,6
3,tale,3
3,they,14
3,were,4
3,indeed,2
3,queer,1
3,looking,4
3,party,3
3,that,13
3,assembled,1
3,on,8
3,the,100
3,bankthe,1
3,birds,5
3,with,12
3,draggled,1
3,feathers,1
3,animals,1
3,their,1
3,fur,1
3,clinging,1
3,close,1
3,to,56
3,them,6
3,all,16
3,dripping,1
3,wet,2
3,cross,1
3,uncomfortable.,1
3,first,3
3,question,5
3,of,29
3,course,6
3,was,20
3,how,4
3,get,3
3,dry,6
3,again,5
3,had,14
3,consultation,1
3,about,4
3,this,12
3,after,3
3,few,1
3,minutes,1
3,it,34
3,seemed,3
3,quite,5
3,natural,1
3,alice,21
3,find,3
3,herself,4
3,talking,2
3,familiarly,1
3,as,16
3,if,6
3,she,20
3,known,1
3,her,11
3,life.,1
3,argument,1
3,lory,5
3,who,6
3,at,11
3,last,4
3,turned,1
3,sulky,1
3,would,6
3,only,4
3,say,4
3,i,30
3,am,1
3,older,1
3,than,1
3,you,31
3,must,5
3,know,10
3,better,1
3,not,13
3,allow,1
3,without,2
3,knowing,1
3,old,4
3,positively,1
3,refused,1
3,tell,4
3,its,8
3,age,1
3,there,3
3,no,6
3,more,5
3,be,10
3,said.,1
3,mouse,17
3,person,1
3,authority,1
3,among,2
3,called,4
3,out,7
3,sit,1
3,down,6
3,listen,1
3,me,5
3,ill,5
3,soon,6
3,make,2
3,enough,3
3,sat,3
3,once,4
3,in,25
3,large,2
3,ring,2
3,middle.,1
3,kept,2
3,eyes,1
3,anxiously,2
3,fixed,1
3,for,8
3,felt,2
3,sure,2
3,catch,1
3,bad,1
3,cold,1
3,did,6
3,very,8
3,soon.,1
3,ahem,1
3,said,33
3,an,5
3,important,1
3,air,2
3,are,4
3,ready,3
3,is,10
3,driest,1
3,thing,6
3,know.,1
3,silence,1
3,round,5
3,please,3
3,william,2
3,conqueror,1
3,whose,1
3,cause,2
3,favoured,1
3,by,3
3,pope,1
3,submitted,1
3,english,2
3,wanted,2
3,leaders,1
3,been,2
3,late,1
3,much,2
3,accustomed,1
3,usurpation,1
3,conquest.,1
3,edwin,2
3,morcar,2
3,earls,2
3,mercia,2
3,northumbria,2
3,ugh,1
3,shiver.,1
3,beg,3
3,your,8
3,pardon,2
3,frowning,1
3,but,12
3,politely,1
3,speak,3
3,hastily.,1
3,thought,4
3,mouse.,2
3,proceed.,1
3,declared,1
3,him,3
3,even,1
3,stigand,1
3,patriotic,1
3,archbishop,2
3,canterbury,1
3,found,4
3,advisable,2
3,what,10
3,duck.,1
3,replied,3
3,rather,1
3,crossly,1
3,means.,1
3,means,1
3,well,1
3,when,6
3,duck,1
3,generally,1
3,frog,1
3,or,3
3,worm.,1
3,notice,1
3,hurriedly,1
3,went,2
3,go,2
3,edgar,1
3,atheling,1
3,meet,1
3,offer,1
3,crown.,1
3,williams,1
3,conduct,1
3,moderate.,1
3,insolence,1
3,his,3
3,normans,1
3,getting,3
3,now,1
3,my,5
3,dear,4
3,continued,1
3,turning,3
3,spoke.,1
3,ever,2
3,melancholy,2
3,tone,2
3,doesnt,3
3,seem,1
3,all.,1
3,case,1
3,dodo,11
3,solemnly,2
3,rising,1
3,feet,1
3,move,1
3,meeting,1
3,adjourn,1
3,immediate,1
3,adoption,1
3,energetic,1
3,remedies,1
3,eaglet.,1
3,dont,2
3,meaning,1
3,half,4
3,those,1
3,words,1
3,whats,1
3,believe,1
3,do,8
3,either,1
3,eaglet,1
3,bent,1
3,head,2
3,hide,1
3,smile,1
3,some,4
3,other,1
3,tittered,1
3,audibly.,1
3,going,1
3,offended,3
3,best,3
3,us,2
3,race.,1
3,paused,1
3,somebody,1
3,ought,1
3,one,7
3,else,2
3,inclined,1
3,anything.,1
3,why,5
3,way,2
3,explain,1
3,it.,2
3,might,2
3,like,3
3,try,3
3,yourself,1
3,winter,1
3,day,1
3,will,2
3,managed,1
3,marked,1
3,sort,2
3,circle,1
3,exact,1
3,shape,1
3,matter,1
3,then,2
3,placed,1
3,along,1
3,here,5
3,there.,1
3,two,1
3,three,1
3,away,2
3,began,3
3,running,2
3,liked,2
3,left,2
3,off,3
3,so,5
3,easy,1
3,over.,1
3,however,3
3,hour,1
3,suddenly,1
3,over,3
3,crowded,3
3,panting,1
3,asking,1
3,has,2
3,won,2
3,could,4
3,answer,1
3,great,1
3,deal,1
3,time,2
3,finger,2
3,pressed,1
3,upon,1
3,forehead,1
3,position,1
3,which,1
3,usually,1
3,see,3
3,shakespeare,1
3,pictures,1
3,while,4
3,rest,1
3,waited,1
3,silence.,1
3,everybody,1
3,have,4
3,prizes.,2
3,give,1
3,prizes,3
3,chorus,2
3,voices,1
3,asked.,1
3,pointing,1
3,whole,3
3,calling,1
3,confused,1
3,idea,2
3,despair,1
3,put,1
3,hand,2
3,pocket,2
3,pulled,1
3,box,1
3,comfits,2
3,luckily,1
3,salt,1
3,water,1
3,got,3
3,into,1
3,handed,1
3,exactly,1
3,piece,1
3,round.,1
3,prize,1
3,gravely.,1
3,he,2
3,alice.,2
3,thimble,4
3,sadly.,1
3,dodo.,1
3,presented,1
3,saying,2
3,we,2
3,acceptance,1
3,elegant,1
3,finished,1
3,short,1
3,speech,2
3,cheered.,1
3,absurd,1
3,looked,2
3,grave,1
3,dare,1
3,laugh,1
3,think,3
3,anything,1
3,simply,1
3,bowed,1
3,took,2
3,solemn,1
3,could.,1
3,next,1
3,eat,2
3,caused,2
3,noise,1
3,confusion,1
3,complained,1
3,taste,1
3,theirs,1
3,small,1
3,ones,1
3,choked,1
3,patted,1
3,back.,1
3,begged,1
3,something,2
3,more.,1
3,promised,1
3,history,1
3,hatec,1
3,d,1
3,added,1
3,whisper,1
3,afraid,1
3,again.,1
3,mine,1
3,sad,2
3,sighing.,1
3,tail,2
3,certainly,1
3,wonder,2
3,mouses,1
3,call,1
3,puzzling,1
3,speaking,1
3,fury,2
3,met,1
3,house,1
3,let,3
3,both,1
3,law,1
3,prosecute,1
3,.come,1
3,take,1
3,denial,1
3,trial,2
3,really,2
3,morning,1
3,ive,1
3,nothing,2
3,do.,1
3,cur,1
3,such,3
3,sir,1
3,jury,2
3,judge,2
3,wasting,1
3,our,3
3,breath.,1
3,cunning,1
3,condemn,1
3,death.,1
3,attending,1
3,severely.,1
3,thinking,1
3,humbly,1
3,fifth,1
3,bend,1
3,cried,1
3,sharply,1
3,angrily.,1
3,knot,1
3,always,2
3,useful,1
3,her.,1
3,oh,3
3,help,1
3,undo,1
3,shall,2
3,up,3
3,walking,1
3,away.,1
3,insult,1
3,nonsense,1
3,didnt,1
3,mean,1
3,pleaded,1
3,poor,2
3,youre,2
3,easily,1
3,growled,1
3,reply.,1
3,come,2
3,back,3
3,finish,2
3,story,1
3,others,1
3,joined,1
3,yes,1
3,shook,1
3,impatiently,1
3,walked,1
3,little,5
3,quicker.,1
3,pity,1
3,wouldnt,1
3,stay,1
3,sighed,1
3,sight,1
3,crab,2
3,opportunity,1
3,daughter,1
3,ah,1
3,lesson,1
3,never,1
3,lose,1
3,temper,1
3,hold,1
3,tongue,1
3,ma,1
3,young,1
3,snappishly.,1
3,patience,1
3,oyster,1
3,wish,3
3,dinah,4
3,aloud,1
3,addressing,1
3,nobody,2
3,particular.,1
3,shed,1
3,fetch,1
3,venture,1
3,ask,1
3,lory.,1
3,eagerly,2
3,talk,1
3,pet,1
3,dinahs,1
3,cat.,1
3,shes,2
3,capital,1
3,catching,1
3,mice,1
3,cant,1
3,shell,1
3,bird,1
3,look,1
3,remarkable,1
3,sensation,1
3,party.,1
3,hurried,1
3,magpie,1
3,wrapping,1
3,itself,1
3,carefully,1
3,remarking,1
3,home,1
3,night,1
3,suit,1
3,throat,1
3,canary,1
3,trembling,1
3,voice,1
3,children,1
3,dears,1
3,high,1
3,bed,1
3,various,1
3,pretexts,1
3,moved,1
3,alone.,1
3,hadnt,1
3,mentioned,1
3,tone.,1
3,seems,1
3,im,1
3,cat,1
3,world,1
3,any,1
3,cry,1
3,lonely,1
3,low,1
3,spirited.,1
3,heard,1
3,pattering,1
3,footsteps,1
3,distance,1
3,hoping,1
3,changed,1
3,mind,1
3,coming,1
3,story.,1
4,the,127
4,rabbit,12
4,sends,1
4,in,34
4,a,72
4,little,23
4,bill,9
4,it,56
4,was,34
4,white,3
4,trotting,1
4,slowly,1
4,back,2
4,again,9
4,and,105
4,looking,4
4,anxiously,2
4,about,14
4,as,30
4,went,7
4,if,6
4,had,19
4,lost,1
4,something,6
4,she,76
4,heard,9
4,muttering,1
4,to,78
4,itself,2
4,duchess,2
4,oh,6
4,my,6
4,dear,3
4,paws,1
4,fur,1
4,whiskers,1
4,shell,1
4,get,9
4,me,17
4,executed,1
4,sure,9
4,ferrets,2
4,are,3
4,where,2
4,can,6
4,i,45
4,have,5
4,dropped,1
4,them,3
4,wonder,5
4,alice,29
4,guessed,1
4,moment,7
4,that,32
4,for,19
4,fan,6
4,pair,3
4,of,58
4,kid,2
4,gloves,5
4,very,9
4,good,5
4,naturedly,1
4,began,6
4,hunting,2
4,but,16
4,they,8
4,were,4
4,nowhere,1
4,be,19
4,seeneverything,1
4,seemed,3
4,changed,1
4,since,1
4,her,27
4,swim,1
4,pool,1
4,great,7
4,hall,1
4,with,12
4,glass,2
4,table,2
4,door,6
4,vanished,1
4,completely.,1
4,soon,4
4,noticed,2
4,called,2
4,out,20
4,an,8
4,angry,2
4,tone,3
4,why,4
4,mary,4
4,ann,4
4,what,16
4,you,16
4,doing,1
4,here,10
4,run,2
4,home,2
4,this,17
4,fetch,3
4,quick,1
4,now,10
4,so,9
4,much,5
4,frightened,2
4,ran,5
4,off,5
4,at,25
4,once,3
4,direction,1
4,pointed,1
4,without,3
4,trying,2
4,explain,1
4,mistake,1
4,made.,1
4,he,4
4,took,2
4,his,3
4,housemaid,1
4,said,14
4,herself,15
4,ran.,1
4,how,4
4,surprised,1
4,hell,1
4,when,6
4,finds,1
4,who,4
4,am,3
4,id,3
4,better,3
4,take,3
4,him,2
4,glovesthat,1
